signal_date,ticker,pattern,pattern_family,entry_price,stop_pct,stop_price,score_trend,score_setup,score_volume,score_rsi,score_risk,score_pattern,sma50_slope_pct,ma_slope_bonus,feature_recent_signal_count,feature_close_vs_prev_high_pct,feature_close_vs_sma50_pct,feature_gap_pct,feature_range_vs_atr,feature_gap_sequence_risk,feature_exhaustion_risk,pattern_bonus,score_penalty_crowding,score_penalty_extension,score_penalty_gap_shock,score_penalty_total,score_penalty_stop_risk,signal_score,markov_state,markov_p_continuation,markov_p_adverse,score_markov_adjustment,signal_score_pre_markov,signal_stop_risk,signal_stop_risk_5d,signal_gap_through_stop_risk,signal_mae_exceeds_stop_risk,signal_reliability_score,signal_score_pre_stop_risk_penalty,score_penalty_stop_risk_method,score_penalty_stop_risk_gated,consensus_count,signal_score_pre_lt_health,lt_health_points,lt_health_bonus,st_score,st_score_pre_model,markov_state_encoded,month,stop_before_target,candidate_name
2017-06-08,JSWSTEEL.NS,C_macd_crossover,C,199.05,5.05,189.0,86.7,64.4,70.7,100.0,69.7,53.0,0.41,1.64,0,-3.701,2.5312,2.3541,0.8024,2.4635,4.3134,15.9,-0.0,-0.0,-0.0,-0.0,0.0,8.6,,0.0,0.0,0.0,8.6,0.0572,0.0608,0.0642,0.0833,94,8.6,continuous_power,False,2,8.6,2,0.0,45.8,33.1,0|0|0|0|0,2017-06,0,scores_only
2017-06-08,JSWSTEEL.NS,F_vwap_reclaim,F,199.05,2.21,194.6436,86.7,99.6,70.7,100.0,86.7,39.0,0.41,1.64,1,-3.701,2.5312,2.3541,0.8024,2.4635,4.3134,11.7,-0.0,-0.0,-0.0,-0.0,0.0,28.6,,0.0,0.0,0.0,28.6,0.0572,0.0528,0.0498,0.0638,94,28.6,continuous_power,False,2,28.6,2,0.0,44.5,32.9,0|0|0|0|0,2017-06,0,scores_only
2017-06-09,DLF.NS,B_pullback_rebound,B,184.85,7.0,171.9105,100.0,74.4,71.2,100.0,58.0,40.7,1.68,3.0,0,-14.0432,1.9182,-0.3984,1.2231,0.7249,4.3289,12.2,-0.0,-0.0,-0.0,-0.0,0.0,30.6,,0.0,0.0,0.0,30.6,0.1137,0.0988,0.0891,0.1085,89,30.6,continuous_power,False,1,30.6,2,0.0,52.7,35.0,0|0|0|0|0,2017-06,0,scores_only
2017-06-09,MARUTI.NS,A_breakout_40d,A,7464.8501,7.0,6942.3106,100.0,73.8,84.4,54.9,58.0,60.0,1.89,3.0,0,2.9706,12.6243,0.2966,1.8932,1.1898,13.8544,18.0,-0.0,-0.0,-0.0,-0.0,0.0,93.5,,0.0,0.0,0.0,93.5,0.0572,0.0528,0.0498,0.0566,94,93.5,continuous_power,False,2,93.5,2,0.0,56.3,36.3,0|0|0|0|0,2017-06,0,scores_only
2017-06-09,MARUTI.NS,C_macd_crossover,C,7464.8501,7.0,6942.3106,100.0,100.0,84.4,54.9,58.0,53.0,1.89,3.0,1,2.9706,12.6243,0.2966,1.8932,1.1898,13.8544,15.9,-0.0,-0.0,-0.0,-0.0,0.0,96.6,,0.0,0.0,0.0,96.6,0.0746,0.0707,0.0747,0.0734,93,96.6,continuous_power,False,2,96.6,2,0.0,51.6,34.5,0|0|0|0|0,2017-06,0,scores_only
2017-06-09,TVSMOTOR.NS,E_boll_squeeze,E,552.4,3.18,534.8425,100.0,100.0,64.1,75.2,80.9,40.0,2.3,3.0,0,1.5255,10.2335,0.6065,1.0565,1.1592,8.4803,12.0,-0.0,-0.0,-0.0,-0.0,0.0,17.8,,0.0,0.0,0.0,17.8,0.0572,0.067,0.0747,0.0632,94,17.8,continuous_power,False,1,17.8,2,0.0,34.8,28.5,0|0|0|0|0,2017-06,0,scores_only
2017-06-14,RELIANCE.NS,C_macd_crossover,C,310.3017,3.57,299.2154,100.0,95.2,100.0,100.0,78.6,53.0,0.46,1.86,0,-5.2554,0.043,0.1179,1.7048,0.8838,2.4183,15.9,-0.0,-0.0,-0.0,-0.0,0.0,9.2,,0.0,0.0,0.0,9.2,0.1137,0.101,0.0891,0.1085,89,9.2,continuous_power,False,2,9.2,2,0.0,34.7,26.7,0|0|0|0|0,2017-06,0,scores_only
2017-06-14,RELIANCE.NS,F_vwap_reclaim,F,310.3017,2.92,301.2338,100.0,100.0,100.0,100.0,82.5,39.0,0.46,1.86,1,-5.2554,0.043,0.1179,1.7048,0.8838,2.4183,11.7,-0.0,-0.0,-0.0,-0.0,0.0,25.0,,0.0,0.0,0.0,25.0,0.1137,0.101,0.0755,0.1085,89,25.0,continuous_power,False,2,25.0,2,0.0,33.7,26.3,0|0|0|0|0,2017-06,0,scores_only
2017-06-14,TATACONSUM.NS,A_breakout_40d,A,158.45,7.0,147.3585,95.0,53.8,86.7,94.7,58.0,60.0,0.34,1.35,0,0.4756,4.4007,0.3196,1.2759,1.0918,6.6474,18.0,-0.0,-0.0,-0.0,-0.0,0.0,73.0,,0.0,0.0,0.0,73.0,0.0572,0.0528,0.0495,0.0566,94,73.0,continuous_power,False,1,73.0,2,0.0,33.2,26.7,0|0|0|0|0,2017-06,0,scores_only
2017-06-15,BAJFINANCE.NS,A_breakout_40d,A,140.525,7.0,130.6882,100.0,66.5,81.4,84.6,58.0,60.0,1.52,3.0,0,2.0627,8.4365,0.0073,2.0092,1.1544,10.3684,18.0,-0.0,-0.0,-0.0,-0.0,0.0,77.9,,0.0,0.0,0.0,77.9,0.0746,0.0608,0.0642,0.0734,93,77.9,continuous_power,False,1,77.9,2,0.0,33.5,28.7,0|0|0|0|0,2017-06,0,scores_only
2017-06-15,INDIGO.NS,A_breakout_40d,A,1186.15,7.0,1103.1195,100.0,69.8,97.3,83.6,58.0,60.0,1.06,3.0,0,2.4707,7.3792,0.459,1.4763,1.3202,11.6182,18.0,-0.0,-0.0,-0.0,-0.0,0.0,89.1,,0.0,0.0,0.0,89.1,0.0746,0.067,0.0747,0.0833,93,89.1,continuous_power,False,1,89.1,2,0.0,41.5,32.4,0|0|0|0|0,2017-06,0,scores_only
2017-06-15,TATACONSUM.NS,A_breakout_40d,A,159.1,7.0,147.963,95.2,53.3,73.4,92.4,58.0,60.0,0.35,1.41,1,0.4102,4.7296,0.0,1.1977,0.6146,7.8484,18.0,-0.0,-0.0,-0.0,-0.0,0.0,71.1,,0.0,0.0,0.0,71.1,0.0502,0.0422,0.0319,0.0566,95,71.1,continuous_power,False,1,71.1,2,0.0,33.2,26.7,0|0|0|0|0,2017-06,0,scores_only
2017-06-16,ASIANPAINT.NS,B_pullback_rebound,B,1145.4,1.67,1126.25,82.8,47.7,66.8,100.0,90.0,40.7,0.63,2.52,0,-1.8803,2.115,0.2105,0.9982,0.2105,0.81,12.2,-0.0,-0.0,-0.0,-0.0,0.0,41.6,,0.0,0.0,0.0,41.6,0.0572,0.0528,0.0498,0.0632,94,41.6,continuous_power,False,1,41.6,2,0.0,43.9,32.5,0|0|0|0|0,2017-06,0,scores_only
2017-06-16,BAJAJFINSV.NS,C_macd_crossover,C,419.97,3.09,407.0,100.0,52.7,75.6,97.9,81.5,53.0,0.14,0.57,0,-8.2163,-2.6975,0.0878,1.3818,0.4967,1.08,15.9,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0572,0.0608,0.0498,0.0833,94,0.0,continuous_power,False,2,0.0,2,0.0,44.3,31.3,0|0|0|0|0,2017-06,0,scores_only
2017-06-16,BAJAJFINSV.NS,F_vwap_reclaim,F,419.97,3.09,407.0,100.0,100.0,75.6,97.9,81.5,39.0,0.14,0.57,1,-8.2163,-2.6975,0.0878,1.3818,0.4967,1.08,11.7,-0.0,-0.0,-0.0,-0.0,0.0,18.6,,0.0,0.0,0.0,18.6,0.0572,0.0608,0.0498,0.0734,94,18.6,continuous_power,False,2,18.6,2,0.0,44.3,31.3,0|0|0|0|0,2017-06,0,scores_only
2017-06-16,INDIGO.NS,A_breakout_40d,A,1212.05,7.0,1127.2065,100.0,67.5,77.5,74.4,58.0,60.0,1.15,3.0,1,2.1835,9.3915,1.0833,0.9849,1.738,14.119,18.0,-0.0,-0.0,-0.0,-0.0,0.0,86.9,,0.0,0.0,0.0,86.9,0.0572,0.0528,0.0498,0.0632,94,86.9,continuous_power,False,1,86.9,2,0.0,55.5,37.0,0|0|0|0|0,2017-06,0,scores_only
2017-06-16,INDUSINDBK.NS,B_pullback_rebound,B,1498.9,1.05,1483.1,100.0,41.3,76.5,100.0,93.7,40.7,0.61,2.43,0,-1.8306,3.3244,0.1274,1.1203,0.2477,1.8572,12.2,-0.0,-0.0,-0.0,-0.0,0.0,52.2,,0.0,0.0,0.0,52.2,0.0572,0.0608,0.0498,0.0734,94,52.2,continuous_power,False,1,52.2,2,0.0,52.1,34.7,0|0|0|0|0,2017-06,1,scores_only
2017-06-16,KOTAKBANK.NS,F_vwap_reclaim,F,196.53,2.36,191.89,100.0,100.0,99.2,90.1,85.8,39.0,1.09,3.0,0,-0.2487,5.543,0.4519,2.2753,1.7272,3.1703,11.7,-0.0,-0.0,-0.0,-0.0,0.0,41.9,,0.0,0.0,0.0,41.9,0.1137,0.1286,0.0891,0.1085,89,41.9,continuous_power,False,1,41.9,2,0.0,37.8,28.8,0|0|0|0|0,2017-06,0,scores_only
2017-06-19,AXISBANK.NS,C_macd_crossover,C,520.15,3.58,501.55,54.1,75.3,66.1,100.0,78.5,53.0,0.18,0.73,0,-1.1779,2.4946,0.1077,1.8788,0.9934,3.5006,15.9,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0502,0.0422,0.033,0.0566,95,0.0,continuous_power,False,2,0.0,2,0.0,45.3,31.3,0|0|0|0|0,2017-06,0,scores_only
2017-06-19,AXISBANK.NS,E_boll_squeeze,E,520.15,1.94,510.0475,54.1,100.0,66.1,100.0,88.3,40.0,0.18,0.73,1,-1.1779,2.4946,0.1077,1.8788,0.9934,3.5006,12.0,-0.0,-0.0,-0.0,-0.0,0.0,7.9,,0.0,0.0,0.0,7.9,0.0213,0.0174,0.0057,0.0278,98,7.9,continuous_power,False,2,7.9,2,0.0,50.0,32.9,0|0|0|0|0,2017-06,0,scores_only
2017-06-19,TATASTEEL.NS,C_macd_crossover,C,49.4994,6.27,46.3983,89.4,65.1,70.0,80.5,62.4,53.0,0.4,1.59,0,1.5043,9.346,1.6635,1.1455,2.011,8.6796,15.9,-0.0,-0.0,-0.0,-0.0,0.0,70.2,,0.0,0.0,0.0,70.2,0.0572,0.0528,0.0498,0.0566,94,70.2,continuous_power,False,1,70.2,2,0.0,33.8,30.3,0|0|0|0|0,2017-06,0,scores_only
2017-06-20,SBIN.NS,C_macd_crossover,C,290.1,3.02,281.35,89.7,78.3,64.8,100.0,81.9,53.0,-0.23,0.0,0,-5.8117,-0.2325,-0.4328,1.2154,0.4043,2.1493,15.9,-0.0,-0.0,-0.0,-0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0572,0.0528,0.0498,0.0638,94,0.0,continuous_power,False,1,0.0,2,0.0,31.7,26.7,0|0|0|0|0,2017-06,0,scores_only
2017-06-20,TATAPOWER.NS,C_macd_crossover,C,82.1,6.64,76.65,66.6,100.0,98.9,100.0,60.2,53.0,-1.2,0.0,0,-4.5349,-0.1884,-0.4484,2.7883,1.8082,5.9609,15.9,-0.0,-0.0,-0.0,-0.0,0.0,58.7,,0.0,0.0,0.0,58.7,0.0572,0.0528,0.0495,0.0566,94,58.7,continuous_power,False,2,58.7,2,0.0,36.3,27.6,0|0|0|0|0,2017-06,0,scores_only
2017-06-20,TATAPOWER.NS,F_vwap_reclaim,F,82.1,3.8,78.9787,66.6,100.0,98.9,100.0,77.2,39.0,-1.2,0.0,1,-4.5349,-0.1884,-0.4484,2.7883,1.8082,5.9609,11.7,-0.0,-0.0,-0.0,-0.0,0.0,31.0,,0.0,0.0,0.0,31.0,0.0572,0.0528,0.033,0.0566,94,31.0,continuous_power,False,2,31.0,2,0.0,25.9,18.3,0|0|0|0|0,2017-06,0,scores_only
2017-06-21,GODREJCP.NS,A_breakout_40d,A,651.3666,7.0,605.771,100.0,57.0,88.8,78.1,58.0,60.0,1.16,3.0,0,0.8724,8.1741,-0.0103,1.1061,0.6345,9.2423,18.0,-0.0,-0.0,-0.0,-0.0,0.0,86.4,,0.0,0.0,0.0,86.4,0.0746,0.0608,0.0642,0.0638,93,86.4,continuous_power,False,1,86.4,2,0.0,47.9,34.4,0|0|0|0|0,2017-06,0,scores_only
2017-06-21,LT.NS,B_pullback_rebound,B,1169.4667,2.58,1139.2667,100.0,55.6,67.7,100.0,84.5,40.7,0.37,1.49,0,-2.809,0.8246,0.457,0.9812,0.5726,0.9641,12.2,-0.0,-0.0,-0.0,-0.0,0.0,31.1,,0.0,0.0,0.0,31.1,0.0572,0.0608,0.0498,0.0638,94,31.1,continuous_power,False,1,31.1,2,0.0,46.0,32.9,0|0|0|0|0,2017-06,0,scores_only
2017-06-22,GRASIM.NS,F_vwap_reclaim,F,904.4475,4.05,867.7879,100.0,100.0,75.0,94.8,75.7,39.0,0.55,2.22,0,-2.5884,3.2405,0.2473,2.4139,1.8908,6.7116,11.7,-0.0,-0.0,-0.0,-0.0,0.0,31.0,,0.0,0.0,0.0,31.0,0.1137,0.0988,0.0891,0.1085,89,31.0,continuous_power,False,1,31.0,2,0.0,37.2,29.6,0|0|0|0|0,2017-06,0,scores_only
2017-06-22,KOTAKBANK.NS,C_macd_crossover,C,199.58,3.78,192.04,100.0,55.6,68.1,79.7,77.3,53.0,1.14,3.0,1,0.5998,6.1896,-0.1966,1.1189,0.3121,5.3169,15.9,-0.0,-0.0,-0.0,-0.0,0.0,23.4,,0.0,0.0,0.0,23.4,0.0746,0.0765,0.0747,0.0833,93,23.4,continuous_power,False,2,23.4,2,0.0,38.7,28.0,0|0|0|0|0,2017-06,0,scores_only
2017-06-22,KOTAKBANK.NS,E_boll_squeeze,E,199.58,2.39,194.8015,100.0,100.0,68.1,79.7,85.6,40.0,1.14,3.0,2,0.5998,6.1896,-0.1966,1.1189,0.3121,5.3169,12.0,-0.0,-0.0,-0.0,-0.0,0.0,22.0,,0.0,0.0,0.0,22.0,0.0572,0.0528,0.0642,0.0566,94,22.0,continuous_power,False,2,22.0,2,0.0,32.4,23.3,0|0|0|0|0,2017-06,0,scores_only
2017-06-22,SBIN.NS,E_boll_squeeze,E,294.5,2.31,287.6825,88.9,100.0,82.4,100.0,86.1,40.0,-0.09,0.0,1,-4.3831,1.2699,0.1203,1.1232,0.2436,3.6074,12.0,-0.0,-0.0,-0.0,-0.0,0.0,5.9,,0.0,0.0,0.0,5.9,0.0502,0.0528,0.0498,0.0483,95,5.9,continuous_power,False,1,5.9,2,0.0,46.0,32.9,0|0|0|0|0,2017-06,0,scores_only
2017-06-22,SIEMENS.NS,B_pullback_rebound,B,793.9462,3.93,762.7471,99.5,46.2,77.9,100.0,76.4,40.7,0.17,0.7,0,-7.5432,0.1344,0.1273,0.9291,0.1273,2.1325,12.2,-0.0,-0.0,-0.0,-0.0,0.0,22.6,,0.0,0.0,0.0,22.6,0.0572,0.0528,0.033,0.0638,94,22.6,continuous_power,False,2,22.6,2,0.0,40.2,29.6,0|0|0|0|0,2017-06,0,scores_only
2017-06-22,SIEMENS.NS,F_vwap_reclaim,F,793.9462,1.43,782.5895,99.5,67.5,77.9,100.0,91.4,39.0,0.17,0.7,1,-7.5432,0.1344,0.1273,0.9291,0.1273,2.1325,11.7,-0.0,-0.0,-0.0,-0.0,0.0,18.6,,0.0,0.0,0.0,18.6,0.0572,0.0528,0.0495,0.0638,94,18.6,continuous_power,False,2,18.6,2,0.0,44.3,31.3,0|0|0|0|0,2017-06,0,scores_only
2017-06-23,PIDILITIND.NS,C_macd_crossover,C,415.15,4.23,397.6,99.9,58.1,64.6,74.2,74.6,53.0,1.5,3.0,0,0.8441,8.9392,-0.1405,1.5044,0.7526,7.1982,15.9,-0.0,-0.0,-0.0,-0.0,0.0,49.7,,0.0,0.0,0.0,49.7,0.0746,0.0765,0.0747,0.0833,93,49.7,continuous_power,False,1,49.7,2,0.0,38.6,29.3,0|0|0|0|0,2017-06,0,scores_only
2017-06-23,RELIANCE.NS,A_breakout_40d,A,328.2112,7.0,305.2364,100.0,51.8,75.4,74.1,58.0,60.0,0.23,0.94,0,0.2234,5.5955,0.2338,0.4705,0.6006,6.7634,18.0,-0.0,-0.0,-0.0,-0.0,0.0,73.1,,0.0,0.0,0.0,73.1,0.0502,0.0422,0.0319,0.0483,95,73.1,continuous_power,False,1,73.1,2,0.0,66.0,42.4,0|0|0|0|0,2017-06,0,scores_only
2017-06-27,GRASIM.NS,A_breakout_40d,A,938.7028,7.0,872.9936,100.0,58.8,72.2,74.3,58.0,60.0,0.84,3.0,1,1.101,6.6522,0.9687,1.8035,2.4984,12.7066,18.0,-0.0,-0.0,-0.0,-0.0,0.0,84.5,,0.0,0.0,0.0,84.5,0.0572,0.0528,0.0498,0.0632,94,84.5,continuous_power,False,1,84.5,2,0.0,54.6,36.9,0|0|0|0|0,2017-06,0,scores_only
2017-06-27,HEROMOTOCO.NS,B_pullback_rebound,B,3695.2,1.22,3650.0,85.4,66.9,64.7,99.1,92.7,40.7,1.47,3.0,0,-4.0145,3.7644,0.4344,1.3007,1.0254,1.1293,12.2,-0.0,-0.0,-0.0,-0.0,0.0,42.8,,0.0,0.0,0.0,42.8,0.0572,0.0528,0.0642,0.0638,94,42.8,continuous_power,False,1,42.8,2,0.0,41.3,31.3,0|0|0|0|0,2017-06,1,scores_only
2017-06-27,RELIANCE.NS,A_breakout_40d,A,328.5083,7.0,305.5127,100.0,50.7,76.2,73.6,58.0,60.0,0.38,1.54,1,0.0905,5.5787,-0.2681,0.7539,0.1637,5.8755,18.0,-0.0,-0.0,-0.0,-0.0,0.0,77.3,,0.0,0.0,0.0,77.3,0.0502,0.0528,0.033,0.0566,95,77.3,continuous_power,False,1,77.3,2,0.0,65.3,41.7,0|0|0|0|0,2017-06,0,scores_only
2017-06-28,ADANIENT.NS,A_breakout_40d,A,73.2347,7.0,68.1083,100.0,61.5,72.7,96.5,58.0,60.0,0.94,3.0,0,1.434,7.404,0.9924,0.9648,1.8166,8.4205,18.0,-0.0,-0.0,-0.0,-0.0,0.0,69.4,,0.0,0.0,0.0,69.4,0.0746,0.0528,0.0498,0.0734,93,69.4,continuous_power,False,1,69.4,2,0.0,36.3,29.1,0|0|0|0|0,2017-06,0,scores_only
2017-06-28,BAJFINANCE.NS,B_pullback_rebound,B,137.235,2.59,133.675,100.0,50.4,70.1,100.0,84.4,40.7,0.99,3.0,0,-3.1271,3.8273,-0.663,1.7214,1.3263,1.1482,12.2,-0.0,-0.0,-0.0,-0.0,0.0,27.0,,0.0,0.0,0.0,27.0,0.0746,0.0765,0.0747,0.0833,93,27.0,continuous_power,False,1,27.0,2,0.0,43.0,32.9,0|0|0|0|0,2017-06,0,scores_only
2017-06-28,MARUTI.NS,B_pullback_rebound,B,7225.0498,0.99,7153.2998,100.0,52.5,65.6,100.0,94.0,40.7,1.57,3.0,0,-3.2124,4.718,0.426,1.0261,0.6494,1.4771,12.2,-0.0,-0.0,-0.0,-0.0,0.0,30.7,,0.0,0.0,0.0,30.7,0.0746,0.067,0.0747,0.0833,93,30.7,continuous_power,False,1,30.7,2,0.0,46.0,32.9,0|0|0|0|0,2017-06,0,scores_only
2017-06-29,AXISBANK.NS,B_pullback_rebound,B,512.1,5.4,484.45,57.2,44.8,84.1,100.0,67.6,40.7,-0.08,0.0,0,-2.7073,0.9734,1.2195,1.6058,2.0155,1.5617,12.2,-0.0,-0.0,-0.0,-0.0,0.0,34.9,,0.0,0.0,0.0,34.9,0.0379,0.0238,0.0057,0.0452,96,34.9,continuous_power,False,2,34.9,2,0.0,49.0,32.9,0|0|0|0|0,2017-06,0,scores_only
2017-06-29,AXISBANK.NS,F_vwap_reclaim,F,512.1,1.91,502.3443,57.2,86.9,84.1,100.0,88.6,39.0,-0.08,0.0,1,-2.7073,0.9734,1.2195,1.6058,2.0155,1.5617,11.7,-0.0,-0.0,-0.0,-0.0,0.0,47.9,,0.0,0.0,0.0,47.9,0.0379,0.0238,0.0057,0.0452,96,47.9,continuous_power,False,2,47.9,2,0.0,44.3,31.3,0|0|0|0|0,2017-06,0,scores_only
2017-06-29,GRASIM.NS,A_breakout_40d,A,939.0114,7.0,873.2806,100.0,50.3,77.8,79.1,58.0,60.0,1.12,3.0,1,0.0329,6.1555,1.3893,0.7721,1.3893,9.1706,18.0,-0.0,-0.0,-0.0,-0.0,0.0,79.1,,0.0,0.0,0.0,79.1,0.0572,0.0528,0.0498,0.0638,94,79.1,continuous_power,False,1,79.1,2,0.0,42.4,32.7,0|0|0|0|0,2017-06,0,scores_only
2017-06-29,HEROMOTOCO.NS,B_pullback_rebound,B,3716.3501,2.15,3636.6001,88.0,61.4,65.6,100.0,87.1,40.7,1.34,3.0,1,-3.4652,3.8112,0.3131,0.9659,0.3131,1.8349,12.2,-0.0,-0.0,-0.0,-0.0,0.0,38.6,,0.0,0.0,0.0,38.6,0.0746,0.0608,0.0642,0.0833,93,38.6,continuous_power,False,1,38.6,2,0.0,46.0,32.9,0|0|0|0|0,2017-06,1,scores_only
2017-06-29,ICICIBANK.NS,B_pullback_rebound,B,293.25,3.34,283.45,98.2,42.1,85.7,100.0,79.9,40.7,1.23,3.0,0,-1.187,5.6082,0.3961,1.1611,0.7638,2.6827,12.2,-0.0,-0.0,-0.0,-0.0,0.0,46.6,,0.0,0.0,0.0,46.6,0.0746,0.067,0.0498,0.0833,93,46.6,continuous_power,False,2,46.6,2,0.0,50.0,32.9,0|0|0|0|0,2017-06,0,scores_only
2017-06-29,ICICIBANK.NS,F_vwap_reclaim,F,293.25,1.84,287.8437,98.2,84.4,85.7,100.0,88.9,39.0,1.23,3.0,1,-1.187,5.6082,0.3961,1.1611,0.7638,2.6827,11.7,-0.0,-0.0,-0.0,-0.0,0.0,39.2,,0.0,0.0,0.0,39.2,0.0746,0.0765,0.0747,0.1085,93,39.2,continuous_power,False,2,39.2,2,0.0,47.9,32.5,0|0|0|0|0,2017-06,0,scores_only
2017-06-29,INDUSTOWER.NS,B_pullback_rebound,B,378.2,2.49,368.8,80.7,50.4,91.5,100.0,85.1,40.7,0.63,2.51,0,-3.0008,1.5406,0.9165,0.9318,0.9165,1.6309,12.2,-0.0,-0.0,-0.0,-0.0,0.0,39.7,,0.0,0.0,0.0,39.7,0.0746,0.0707,0.0642,0.0833,93,39.7,continuous_power,False,1,39.7,2,0.0,41.3,31.3,0|0|0|0|0,2017-06,1,scores_only
2017-06-29,JSWSTEEL.NS,C_macd_crossover,C,205.35,6.26,192.5,86.7,100.0,75.4,96.5,62.5,53.0,0.23,0.94,0,-0.6531,4.9123,0.734,1.4386,1.331,6.8029,15.9,-0.0,-0.0,-0.0,-0.0,0.0,47.3,,0.0,0.0,0.0,47.3,0.0502,0.0422,0.0495,0.0632,95,47.3,continuous_power,False,3,47.3,2,0.0,38.1,25.9,0|0|0|0|0,2017-06,0,scores_only
2017-06-29,JSWSTEEL.NS,E_boll_squeeze,E,205.35,3.94,197.26,86.7,100.0,75.4,96.5,76.4,40.0,0.23,0.94,1,-0.6531,4.9123,0.734,1.4386,1.331,6.8029,12.0,-0.0,-0.0,-0.0,-0.0,0.0,24.9,,0.0,0.0,0.0,24.9,0.0379,0.0238,0.022,0.0452,96,24.9,continuous_power,False,3,24.9,2,0.0,24.0,9.9,0|0|0|0|0,2017-06,0,scores_only
2017-06-29,JSWSTEEL.NS,F_vwap_reclaim,F,205.35,4.7,195.699,86.7,100.0,75.4,96.5,71.8,39.0,0.23,0.94,2,-0.6531,4.9123,0.734,1.4386,1.331,6.8029,11.7,-0.0,-0.0,-0.0,-0.0,0.0,50.4,,0.0,0.0,0.0,50.4,0.0502,0.0422,0.022,0.0566,95,50.4,continuous_power,False,3,50.4,2,0.0,37.7,25.5,0|0|0|0|0,2017-06,0,scores_only
2017-06-29,PIDILITIND.NS,B_pullback_rebound,B,396.9,1.73,390.05,100.0,61.5,71.3,100.0,89.6,40.7,1.26,3.0,1,-4.396,3.4921,-0.4477,1.5469,0.7901,1.0476,12.2,-0.0,-0.0,-0.0,-0.0,0.0,25.7,,0.0,0.0,0.0,25.7,0.0746,0.0765,0.0747,0.1085,93,25.7,continuous_power,False,1,25.7,2,0.0,46.0,32.9,0|0|0|0|0,2017-06,0,scores_only
2017-06-29,TATASTEEL.NS,A_breakout_40d,A,50.9762,7.0,47.4078,90.0,69.5,74.4,76.5,58.0,60.0,1.04,3.0,0,2.4313,11.209,0.826,1.3971,1.5505,12.4195,18.0,-0.0,-0.0,-0.0,-0.0,0.0,87.8,,0.0,0.0,0.0,87.8,0.0502,0.0422,0.033,0.0566,95,87.8,continuous_power,False,2,87.8,2,0.0,43.7,31.9,0|0|0|0|0,2017-06,0,scores_only
2017-06-29,TATASTEEL.NS,C_macd_crossover,C,50.9762,6.69,47.5654,90.0,100.0,74.4,76.5,59.9,53.0,1.04,3.0,1,2.4313,11.209,0.826,1.3971,1.5505,12.4195,15.9,-0.0,-0.0,-0.0,-0.0,0.0,84.7,,0.0,0.0,0.0,84.7,0.0645,0.0608,0.0642,0.0638,94,84.7,continuous_power,False,2,84.7,2,0.0,50.9,34.4,0|0|0|0|0,2017-06,0,scores_only
2017-06-29,TVSMOTOR.NS,B_pullback_rebound,B,545.45,3.84,524.5,100.0,47.2,68.9,100.0,77.0,40.7,1.26,3.0,0,-1.8268,4.112,0.3085,1.0885,0.456,2.2104,12.2,-0.0,-0.0,-0.0,-0.0,0.0,54.1,,0.0,0.0,0.0,54.1,0.0746,0.067,0.0642,0.0833,93,54.1,continuous_power,False,1,54.1,2,0.0,43.9,32.5,0|0|0|0|0,2017-06,0,scores_only
2017-06-29,VEDL.NS,A_breakout_40d,A,251.2,7.0,233.616,61.9,69.9,81.0,92.3,58.0,60.0,-0.16,0.0,0,2.4888,6.5997,1.0926,1.14,1.4419,12.0078,18.0,-0.0,-0.0,-0.0,-0.0,0.0,66.0,,0.0,0.0,0.0,66.0,0.0213,0.0,0.0057,0.0357,98,66.0,continuous_power,False,2,66.0,2,0.0,33.4,26.9,0|0|0|0|0,2017-06,0,scores_only
2017-06-29,VEDL.NS,E_boll_squeeze,E,251.2,5.5,237.3825,61.9,100.0,81.0,92.3,67.0,40.0,-0.16,0.0,1,2.4888,6.5997,1.0926,1.14,1.4419,12.0078,12.0,-0.0,-0.0,-0.0,-0.0,0.0,10.9,,0.0,0.0,0.0,10.9,0.0379,0.0238,0.022,0.0452,96,10.9,continuous_power,False,2,10.9,2,0.0,37.1,28.9,0|0|0|0|0,2017-06,0,scores_only
2017-06-29,WIPRO.NS,B_pullback_rebound,B,97.2375,2.82,94.5,81.2,62.3,73.2,97.2,83.1,40.7,0.31,1.24,0,-7.4837,0.3769,0.6192,0.7507,1.0148,0.8745,12.2,-0.0,-0.0,-0.0,-0.0,0.0,18.2,,0.0,0.0,0.0,18.2,0.0572,0.0528,0.0498,0.0632,94,18.2,continuous_power,False,1,18.2,2,0.0,46.0,32.9,0|0|0|0|0,2017-06,0,scores_only
2017-06-30,BPCL.NS,D_rsi_bounce,D,213.1333,6.32,199.6667,80.5,100.0,69.0,70.4,62.1,41.3,-1.38,0.0,0,-15.2944,-9.4364,-0.3195,1.1482,0.2398,2.0109,12.4,-0.0,-0.0,-0.0,-0.0,0.0,33.8,,0.0,0.0,0.0,33.8,0.0379,0.0422,0.0495,0.0452,96,33.8,continuous_power,False,1,33.8,2,0.0,56.6,36.9,0|0|0|0|0,2017-06,1,scores_only
