signal_date,ticker,pattern,close,sma50,sma200,prev_high_close,volume,vol_avg20,entry_price,entry_band_low,entry_band_high,stop_pct,stop_price,pattern_family,score_trend,score_setup,score_volume,score_rsi,score_risk,score_pattern,sma50_slope_pct,ma_slope_bonus,feature_recent_signal_count,feature_close_vs_prev_high_pct,feature_close_vs_sma50_pct,feature_gap_pct,feature_range_vs_atr,feature_gap_sequence_risk,feature_exhaustion_risk,pattern_bonus,score_penalty_crowding,score_penalty_extension,score_penalty_gap_shock,score_penalty_total,score_penalty_stop_risk,signal_score_pre_stop_risk_penalty,signal_score,signal_stop_risk,signal_stop_risk_5d,signal_gap_through_stop_risk,signal_mae_exceeds_stop_risk,signal_reliability_score,score_penalty_stop_risk_method,score_penalty_stop_risk_gated,consensus_count,signal_score_pre_lt_health,lt_health_points,lt_health_bonus,markov_state,markov_p_continuation,markov_p_adverse,score_markov_adjustment,signal_score_pre_markov,st_score,st_score_pre_model,markov_state_encoded
2024-01-18,TECHM.NS,A_breakout_40d,1355.15,1238.438,1170.4955,1337.65,4533782,2348431.5,1373.9,1360.161,1387.639,7.0,1277.727,A,79.0,60.5,78.6,68.6,58.0,59.9,1.64,3.0,2,1.3083,9.4241,-0.0038,1.7029,0.7029,10.452,18.0,-0.0,-0.0,-0.0,-0.0,0.0,69.3,69.3,0.1289,0.0815,0.0745,0.1353,87,continuous_power,False,1,69.3,2,0.0,,0.0,0.0,0.0,69.3,34.9,31.1,0|0|0|0|0
2024-01-19,BHARTIARTL.NS,A_breakout_40d,1125.0,1010.271,897.385,1102.4,11753391,4538127.25,1145.0,1133.55,1156.45,7.0,1064.85,A,100.0,66.4,91.8,76.6,58.0,59.9,1.71,3.0,0,2.0501,11.3563,0.3634,1.9541,1.3175,11.8996,18.0,-0.0,-0.0,-0.0,-0.0,0.0,76.6,76.6,0.1314,0.0912,0.0745,0.1411,87,continuous_power,False,1,76.6,2,0.0,,0.0,0.0,0.0,76.6,34.9,31.1,0|0|0|0|0
2024-01-19,TECHM.NS,A_breakout_40d,1389.9,1243.256,1172.0935,1355.15,4463826,2404746.15,1396.5,1382.535,1410.465,7.0,1298.745,A,80.4,70.5,77.1,72.9,58.0,59.9,1.74,3.0,2,2.5643,11.7952,1.3836,1.1397,2.0154,14.9239,18.0,-0.0,-0.0,-0.0,-0.0,0.0,71.5,71.5,0.1289,0.0815,0.0745,0.1353,87,continuous_power,False,1,71.5,2,0.0,,0.0,0.0,0.0,71.5,34.9,31.1,0|0|0|0|0
2024-01-23,APOLLOHOSP.NS,A_breakout_40d,6153.75,5606.024,5061.519,6094.6499,982889,324750.4,6153.5498,6092.0143,6215.0853,7.0,5722.8013,A,100.0,57.8,100.0,75.4,58.0,59.9,1.67,3.0,1,0.9697,9.7703,5.4696,1.9646,6.6192,10.1201,18.0,-0.0,-0.0,-0.0,-0.0,0.0,75.9,75.9,0.1289,0.0815,0.0787,0.1353,87,continuous_power,False,1,75.9,2,0.0,,0.0,0.0,0.0,75.9,26.4,31.1,0|0|0|0|0
2024-01-23,BHARTIARTL.NS,A_breakout_40d,1158.0,1014.696,899.457,1125.0,18194595,5217601.0,1140.1,1128.699,1151.501,7.0,1060.293,A,100.0,73.5,100.0,80.9,58.0,59.9,1.77,3.0,1,2.9333,14.1229,1.7778,1.426,3.126,16.9224,18.0,-0.0,-0.0,-0.0,-0.0,0.0,79.2,79.2,0.1314,0.0912,0.0745,0.1411,87,continuous_power,False,1,79.2,2,0.0,,0.0,0.0,0.0,79.2,29.4,31.1,0|0|0|0|0
2024-01-23,CIPLA.NS,A_breakout_40d,1409.0,1251.279,1122.594,1329.2,7556815,1910900.5,1409.0,1394.91,1423.09,7.0,1310.37,A,100.0,98.0,100.0,75.2,58.0,59.9,0.94,3.0,0,6.0036,12.6048,4.2961,1.7251,5.4445,20.8874,18.0,-0.0,-0.0,-0.0,-0.0,0.0,84.0,84.0,0.1314,0.1154,0.0815,0.1575,87,continuous_power,False,1,84.0,2,0.0,,0.0,0.0,0.0,84.0,24.4,31.1,0|0|0|0|0
2024-01-23,HEROMOTOCO.NS,A_breakout_40d,4444.2002,3851.655,3135.7925,4399.75,1399043,815771.25,4429.0,4384.71,4473.29,7.0,4118.97,A,100.0,58.1,74.3,77.5,58.0,59.9,3.45,3.0,0,1.0103,15.3842,0.0432,1.3863,0.4454,10.333,18.0,-0.0,-0.0,-0.0,-0.0,0.0,72.7,72.7,0.1477,0.0815,0.0745,0.1575,85,continuous_power,False,1,72.7,2,0.0,,0.0,0.0,0.0,72.7,16.1,13.8,0|0|0|0|0
2024-01-23,MAXHEALTH.NS,A_breakout_40d,776.05,672.183,583.2775,743.0,4986823,1832543.35,767.05,759.3795,774.7205,7.0,713.3565,A,100.0,85.6,94.4,66.3,58.0,59.9,2.19,3.0,0,4.4482,15.4522,3.4436,1.716,5.1625,18.7675,18.0,-0.0,-0.0,-0.0,-0.0,0.0,80.5,80.5,0.1314,0.1154,0.0835,0.1411,87,continuous_power,False,1,80.5,2,0.0,,0.0,0.0,0.0,80.5,37.3,31.2,0|0|0|0|0
2024-01-23,SUNPHARMA.NS,A_breakout_40d,1378.3,1251.341,1111.052,1335.75,4129729,2002754.5,1380.0,1366.2,1393.8,7.0,1283.4,A,100.0,75.5,81.2,75.2,58.0,59.9,1.44,3.0,0,3.1855,10.1458,-1.4675,2.7718,1.9945,13.3216,18.0,-0.0,-0.0,-0.0,-0.0,0.0,77.0,77.0,0.1477,0.1084,0.0745,0.1575,85,continuous_power,False,1,77.0,2,0.0,,0.0,0.0,0.0,77.0,30.4,31.1,0|0|0|0|0
2024-01-24,BHARTIARTL.NS,A_breakout_40d,1189.95,1019.848,901.6618,1158.0,9546592,5571898.45,1186.0,1174.14,1197.86,7.0,1102.98,A,100.0,72.1,74.3,84.0,58.0,59.9,1.94,3.0,2,2.7591,16.6791,-1.5458,1.8545,2.3972,20.8519,18.0,-0.0,-0.0,-0.0,-0.0,0.0,75.7,75.7,0.1678,0.0912,0.0745,0.1669,83,continuous_power,False,1,75.7,2,0.0,,0.0,0.0,0.0,75.7,9.1,13.8,0|0|0|0|0
2024-01-24,INDUSTOWER.NS,A_breakout_40d,229.95,197.575,174.5207,222.15,45883653,18996484.45,232.25,229.9275,234.5725,7.0,215.9925,A,100.0,78.1,88.3,68.3,58.0,59.9,1.73,3.0,0,3.5111,16.3862,3.5928,1.8182,4.4882,17.8667,18.0,-0.0,-0.0,-0.0,-0.0,0.0,78.3,78.3,0.1314,0.1154,0.0815,0.1411,87,continuous_power,False,1,78.3,2,0.0,,0.0,0.0,0.0,78.3,35.8,31.2,0|0|0|0|0
2024-01-24,POWERGRID.NS,A_breakout_40d,246.2,228.053,197.6554,242.35,28309825,16332214.65,244.75,242.3025,247.1975,7.0,227.6175,A,100.0,62.7,74.7,64.5,58.0,59.9,1.38,3.0,0,1.5886,7.9574,-0.7565,1.9615,3.2565,8.9391,18.0,-0.0,-0.0,-0.0,-0.0,0.0,73.3,73.3,0.1314,0.0912,0.0745,0.1411,87,continuous_power,False,1,73.3,2,0.0,,0.0,0.0,0.0,73.3,45.3,31.2,0|0|0|0|0
2024-01-25,AMBUJACEM.NS,A_breakout_40d,560.15,495.144,444.9273,549.45,8019238,3966309.75,570.9,565.191,576.609,7.0,530.937,A,100.0,65.6,80.4,66.4,58.0,59.9,2.38,3.0,0,1.9474,13.1287,0.4835,2.2249,1.7166,12.9233,18.0,-0.0,-0.0,-0.0,-0.0,0.0,74.7,74.7,0.1314,0.0912,0.0787,0.1411,87,continuous_power,False,1,74.7,2,0.0,,0.0,0.0,0.0,74.7,48.3,31.2,0|0|0|0|0
2024-01-25,BAJAJ-AUTO.NS,A_breakout_40d,7597.5,6472.164,5196.2205,7301.9502,2065788,689595.85,7594.0,7518.06,7669.94,7.0,7062.42,A,100.0,82.4,99.9,76.0,58.0,59.9,2.89,3.0,0,4.0475,17.3873,2.0401,2.2319,3.4499,18.1642,18.0,-0.0,-0.0,-0.0,-0.0,0.0,80.9,80.9,0.1314,0.1154,0.0815,0.1411,87,continuous_power,False,1,80.9,2,0.0,,0.0,0.0,0.0,80.9,27.9,31.1,0|0|0|0|0
2024-01-29,AMBUJACEM.NS,A_breakout_40d,574.1,498.238,445.898,560.15,7828638,4260456.95,574.2,568.458,579.942,7.0,534.006,A,100.0,69.9,76.8,70.0,58.0,59.9,2.58,3.0,1,2.4904,15.2261,1.9191,0.9061,3.1149,18.0603,18.0,-0.0,-0.0,-0.0,-0.0,0.0,75.2,75.2,0.1434,0.1084,0.0745,0.1575,86,continuous_power,False,1,75.2,2,0.0,,0.0,0.0,0.0,75.2,39.3,31.2,0|0|0|0|0
2024-01-29,APOLLOHOSP.NS,A_breakout_40d,6329.75,5664.328,5091.3477,6213.3501,554591,335176.7,6331.0,6267.69,6394.31,7.0,5887.83,A,100.0,65.0,73.1,77.8,58.0,59.9,1.77,3.0,1,1.8734,11.7476,0.4896,1.0732,0.5628,12.4096,18.0,-0.0,-0.0,-0.0,-0.0,0.0,74.0,74.0,0.1477,0.0912,0.0745,0.1644,85,continuous_power,False,1,74.0,2,0.0,,0.0,0.0,0.0,74.0,16.1,13.8,0|0|0|0|0
2024-01-29,BPCL.NS,A_breakout_40d,246.325,223.9875,191.1437,240.475,27869484,16945805.7,248.425,245.9408,250.9093,7.0,231.0353,A,100.0,69.5,72.9,66.6,58.0,59.9,2.17,3.0,0,2.4327,9.9727,-0.0843,2.0741,1.2651,13.0694,18.0,-0.0,-0.0,-0.0,-0.0,0.0,74.5,74.5,0.1434,0.1154,0.0745,0.1575,86,continuous_power,False,1,74.5,2,0.0,,0.0,0.0,0.0,74.5,46.3,31.2,0|0|0|0|0
2024-01-29,COALINDIA.NS,A_breakout_40d,412.8,363.719,280.538,392.65,27149058,13141989.3,415.75,411.5925,419.9075,7.0,386.6475,A,100.0,91.1,81.3,71.3,58.0,59.9,1.76,3.0,0,5.1318,13.4942,0.8988,1.9356,2.6029,20.6283,18.0,-0.0,-0.0,-0.0,-0.0,0.0,80.0,80.0,0.1477,0.1154,0.0787,0.1644,85,continuous_power,False,1,80.0,2,0.0,,0.0,0.0,0.0,80.0,43.8,31.2,0|0|0|0|0
2024-01-29,ONGC.NS,A_breakout_40d,252.5,208.26,181.0305,242.05,54127939,23617279.1,256.5,253.935,259.065,7.0,238.545,A,100.0,84.5,85.8,74.0,58.0,59.9,2.16,3.0,0,4.3173,21.2427,2.9694,1.7295,3.8931,24.9912,18.0,-0.0,-0.0,-0.0,-0.0,0.0,79.4,79.4,0.1434,0.1154,0.0745,0.1575,86,continuous_power,False,1,79.4,2,0.0,,0.0,0.0,0.0,79.4,39.3,31.2,0|0|0|0|0
2024-01-29,POWERGRID.NS,A_breakout_40d,253.95,229.573,198.4643,246.2,26181011,16204028.35,254.0,251.46,256.54,7.0,236.22,A,100.0,75.2,72.3,70.6,58.0,59.9,1.51,3.0,1,3.1478,10.6184,-0.0204,1.5434,0.5434,14.9081,18.0,-0.0,-0.0,-0.0,-0.0,0.0,75.7,75.7,0.1477,0.1154,0.0745,0.1644,85,continuous_power,False,1,75.7,2,0.0,,0.0,0.0,0.0,75.7,36.9,31.1,0|0|0|0|0
2024-01-29,RELIANCE.NS,A_breakout_40d,1448.05,1270.91,1203.8583,1394.125,23893438,12015756.3,1459.95,1445.3505,1474.5495,7.0,1357.7535,A,77.8,80.9,79.8,74.1,58.0,59.9,1.67,3.0,0,3.868,13.938,0.8444,2.6889,2.5554,18.48,18.0,-0.0,-0.0,-0.0,-0.0,0.0,73.5,73.5,0.1289,0.0815,0.0745,0.1353,87,continuous_power,False,1,73.5,2,0.0,,0.0,0.0,0.0,73.5,32.4,31.1,0|0|0|0|0
2024-01-29,SHRIRAMFIN.NS,A_breakout_40d,481.8,420.442,358.6736,461.94,17895075,6896783.0,481.8,476.982,486.618,7.0,448.074,A,100.0,84.4,91.9,73.8,58.0,59.9,1.71,3.0,0,4.2993,14.5937,5.4114,1.9205,6.7986,18.0806,18.0,-0.0,-0.0,-0.0,-0.0,0.0,80.2,80.2,0.1314,0.1154,0.0815,0.1411,87,continuous_power,False,1,80.2,2,0.0,,0.0,0.0,0.0,80.2,24.4,31.1,0|0|0|0|0
2024-01-29,SIEMENS.NS,A_breakout_40d,2527.3557,2303.9789,2176.0982,2468.5676,784343,405571.65,2535.2507,2509.8982,2560.6032,7.0,2357.7832,A,79.4,69.1,78.7,67.4,58.0,59.9,2.05,3.0,0,2.3815,9.6953,-0.0333,1.1195,0.3687,12.068,18.0,-0.0,-0.0,-0.0,-0.0,0.0,71.1,71.1,0.1289,0.0815,0.0745,0.1353,87,continuous_power,False,1,71.1,2,0.0,,0.0,0.0,0.0,71.1,48.3,31.2,0|0|0|0|0
2024-01-29,SUNPHARMA.NS,A_breakout_40d,1400.85,1263.699,1117.0118,1382.1,3413149,2060693.9,1401.9,1387.881,1415.919,7.0,1303.767,A,100.0,60.9,73.1,74.8,58.0,59.9,1.58,3.0,1,1.3566,10.8531,-0.2412,2.007,1.3435,10.0817,18.0,-0.0,-0.0,-0.0,-0.0,0.0,73.0,73.0,0.1477,0.0912,0.0745,0.1575,85,continuous_power,False,1,73.0,2,0.0,,0.0,0.0,0.0,73.0,16.1,13.8,0|0|0|0|0
2024-01-29,TATAPOWER.NS,A_breakout_40d,381.9,318.535,252.4192,365.1,34448280,19836060.6,386.1,382.239,389.961,7.0,359.073,A,100.0,86.8,74.7,77.2,58.0,59.9,3.49,3.0,0,4.6015,19.8926,1.1915,1.7839,2.3676,23.8384,18.0,-0.0,-0.0,-0.0,-0.0,0.0,78.5,78.5,0.1678,0.1154,0.0745,0.1868,83,continuous_power,False,1,78.5,2,0.0,,0.0,0.0,0.0,78.5,32.4,31.1,0|0|0|0|0
2024-01-30,BPCL.NS,A_breakout_40d,252.1,225.104,191.5742,246.325,44271876,18304977.5,252.975,250.4453,255.5048,7.0,235.2668,A,100.0,68.8,88.4,70.2,58.0,59.9,2.18,3.0,1,2.3445,11.9927,0.8525,1.5143,2.1187,14.5626,18.0,-0.0,-0.0,-0.0,-0.0,0.0,79.5,79.5,0.1329,0.1084,0.0745,0.1575,87,continuous_power,False,1,79.5,2,0.0,,0.0,0.0,0.0,79.5,46.3,31.2,0|0|0|0|0
2024-01-30,SHRIRAMFIN.NS,A_breakout_40d,490.59,422.1108,359.8227,481.8,14238795,7344172.25,490.0,485.1,494.9,7.0,455.7,A,100.0,64.6,78.8,76.2,58.0,59.9,1.81,3.0,1,1.8244,16.223,0.0,1.1722,4.6046,17.0144,18.0,-0.0,-0.0,-0.0,-0.0,0.0,77.6,77.6,0.1477,0.0912,0.0745,0.1669,85,continuous_power,False,1,77.6,2,0.0,,0.0,0.0,0.0,77.6,32.4,31.1,0|0|0|0|0
2024-01-31,DRREDDY.NS,A_breakout_40d,1224.23,1144.4456,1071.7073,1186.38,7857425,2232019.25,1217.89,1205.7111,1230.0689,7.0,1132.6377,A,83.9,75.5,100.0,69.8,58.0,59.9,0.81,3.0,0,3.1904,6.9714,-0.2722,2.3434,2.0052,12.6338,18.0,-0.0,-0.0,-0.0,-0.0,0.0,88.1,88.1,0.1477,0.0912,0.0745,0.1644,85,continuous_power,False,1,88.1,2,0.0,,0.0,0.0,0.0,88.1,48.3,31.2,0|0|0|0|0
2024-01-31,MAXHEALTH.NS,A_breakout_40d,780.8,686.552,591.017,776.05,4981773,2745410.65,780.0,772.2,787.8,7.0,725.4,A,100.0,54.9,76.3,63.4,58.0,59.9,2.14,3.0,0,0.6121,13.7277,-0.3191,1.9977,1.4659,12.2065,18.0,-0.0,-0.0,-0.0,-0.0,0.0,82.7,82.7,0.1987,0.1154,0.0745,0.2037,80,continuous_power,False,1,82.7,2,0.0,,0.0,0.0,0.0,82.7,46.3,31.2,0|0|0|0|0
2024-01-31,POWERGRID.NS,A_breakout_40d,259.3,231.494,199.3276,254.1,34369455,17793130.7,259.0,256.41,261.59,7.0,240.87,A,100.0,66.4,78.6,74.3,58.0,59.9,1.83,3.0,1,2.0464,12.0115,-0.0394,1.1271,0.1409,14.6044,18.0,-0.0,-0.0,-0.0,-0.0,0.0,83.9,83.9,0.206,0.1154,0.0682,0.2725,79,continuous_power,False,1,83.9,2,0.0,,0.0,0.0,0.0,83.9,34.9,31.1,0|0|0|0|0
2024-01-31,SUNPHARMA.NS,A_breakout_40d,1418.45,1272.094,1120.8593,1400.85,5796356,2318597.7,1427.0,1412.73,1441.27,7.0,1327.11,A,100.0,60.1,90.0,71.3,58.0,59.9,1.66,3.0,1,1.2564,11.5051,-0.0036,1.8976,1.0554,10.7473,18.0,-0.0,-0.0,-0.0,-0.0,0.0,87.0,87.0,0.1987,0.1084,0.0745,0.2111,80,continuous_power,False,1,87.0,2,0.0,,0.0,0.0,0.0,87.0,46.3,31.2,0|0|0|0|0
2024-02-01,GODREJCP.NS,A_breakout_40d,1254.55,1093.21,1033.3695,1219.85,8781324,2201040.95,1257.0,1244.43,1269.57,7.0,1169.01,A,79.0,72.8,100.0,71.5,58.0,59.9,1.84,3.0,0,2.8446,14.7584,4.1101,2.6047,5.906,17.4526,18.0,-0.0,-0.0,-0.0,-0.0,0.0,97.0,97.0,0.2294,0.0912,0.052,0.2943,77,continuous_power,False,1,97.0,2,0.0,,0.0,0.0,0.0,97.0,35.8,31.2,0|0|0|0|0
2024-02-01,POWERGRID.NS,A_breakout_40d,265.8,232.62,199.7891,259.3,29929092,18833159.65,264.5,261.855,267.145,7.0,245.985,A,100.0,70.1,71.8,78.0,58.0,59.9,2.0,3.0,2,2.5067,14.2636,-0.1157,1.7236,0.8126,16.2895,18.0,-0.0,-0.0,-0.0,-0.0,0.0,80.2,80.2,0.1987,0.1154,0.0745,0.2111,80,continuous_power,False,1,80.2,2,0.0,,0.0,0.0,0.0,80.2,13.6,13.8,0|0|0|0|0
2024-02-01,SHREECEM.NS,A_breakout_40d,29613.5508,27603.3532,25661.6133,28758.9004,174274,39216.25,29500.0,29205.0,29795.0,7.0,27435.0,A,87.8,73.8,100.0,68.9,58.0,59.9,0.84,3.0,0,2.9718,7.2824,3.3049,1.8351,4.1955,13.4887,18.0,-0.0,-0.0,-0.0,-0.0,0.0,96.8,96.8,0.2294,0.1154,0.052,0.3324,77,continuous_power,False,1,96.8,2,0.0,,0.0,0.0,0.0,96.8,39.8,31.2,0|0|0|0|0
2024-02-02,BPCL.NS,A_breakout_40d,279.175,228.9865,192.9666,254.225,77556082,22342378.8,283.0,280.17,285.83,7.0,263.19,A,100.0,100.0,100.0,81.0,58.0,59.9,2.72,3.0,2,9.8141,21.9177,1.7504,2.7327,3.7896,35.9668,18.0,-0.0,-0.0,-0.0,-0.0,0.0,94.4,94.4,0.2294,0.1233,0.0745,0.3324,77,continuous_power,False,1,94.4,2,0.0,,0.0,0.0,0.0,94.4,40.8,31.2,0|0|0|0|0
2024-02-02,COALINDIA.NS,A_breakout_40d,419.8,368.635,284.2385,412.8,25177075,13676880.85,423.25,419.0175,427.4825,7.0,393.6225,A,100.0,63.6,76.8,70.1,58.0,59.9,1.71,3.0,1,1.6957,13.8796,1.0081,1.0162,1.481,14.4683,18.0,-0.0,-0.0,-0.0,-0.0,0.0,83.9,83.9,0.206,0.1154,0.0745,0.2725,79,continuous_power,False,1,83.9,2,0.0,,0.0,0.0,0.0,83.9,46.3,31.2,0|0|0|0|0
