buy_signal_date,ticker,pattern,entry_price,stop_price,status,entered_date,closed_date,last_updated
2026-01-12,GOLDBEES.NS,A_breakout_40d,116.76,108.5868,Closed,,2026-03-23,2026-03-23
2026-01-13,SBIN.NS,A_breakout_40d,1028.45,956.4585,Closed,,2026-03-16,2026-03-16
2026-01-14,AXISBANK.NS,A_breakout_40d,1298.8,1207.884,Closed,,2026-03-16,2026-03-16
2026-01-14,GOLDBEES.NS,A_breakout_40d,118.01,109.7493,Closed,,2026-03-23,2026-03-23
2026-01-14,INDUSINDBK.NS,A_breakout_40d,944.5,878.385,New,,,2026-03-16
2026-01-14,SILVERBEES.NS,A_breakout_40d,262.81,244.4133,Closed,,2026-03-23,2026-03-23
2026-01-14,TATASTEEL.NS,A_breakout_40d,189.25,176.0025,Closed,,2026-03-23,2026-03-23
2026-01-14,VEDL.NS,A_breakout_40d,675.75,628.4475,Closed,,2026-03-23,2026-03-23
2026-01-16,INDUSINDBK.NS,A_breakout_40d,953.85,887.0805,New,,,2026-03-16
2026-01-16,INFY.NS,A_breakout_40d,1689.8,1571.514,New,,,2026-03-16
2026-01-16,SBIN.NS,A_breakout_40d,1042.3,969.339,Closed,,2026-03-16,2026-03-16
2026-01-16,TECHM.NS,A_breakout_40d,1670.5,1553.565,New,,,2026-03-16
2026-01-16,VEDL.NS,A_breakout_40d,682.7,634.911,Closed,,2026-03-23,2026-03-23
2026-01-19,AXISBANK.NS,A_breakout_40d,1307.5,1215.975,Closed,,2026-03-16,2026-03-16
2026-01-19,GOLDBEES.NS,A_breakout_40d,121.1,112.623,Closed,,2026-03-23,2026-03-23
2026-01-19,TECHM.NS,A_breakout_40d,1718.3,1598.019,New,,,2026-03-16
2026-01-20,GOLDBEES.NS,A_breakout_40d,125.86,117.0498,Closed,,2026-03-23,2026-03-23
2026-01-20,SILVERBEES.NS,A_breakout_40d,297.62,276.7866,Closed,,2026-03-23,2026-03-23
2026-01-21,GOLDBEES.NS,A_breakout_40d,134.97,125.5221,Closed,,2026-03-23,2026-03-23
2026-01-22,DABUR.NS,A_breakout_40d,525.35,488.5755,New,,,2026-03-23
2026-01-22,SBIN.NS,A_breakout_40d,1048.35,974.9655,Closed,,2026-03-16,2026-03-16
2026-01-27,AXISBANK.NS,A_breakout_40d,1315.8,1223.694,Closed,,2026-03-16,2026-03-16
2026-01-27,HINDALCO.NS,A_breakout_40d,961.85,894.5205,Closed,,2026-03-23,2026-03-23
2026-01-27,JSWSTEEL.NS,A_breakout_40d,1222.0,1136.46,New,,,2026-03-16
2026-01-27,SBIN.NS,A_breakout_40d,1053.15,979.4295,Closed,,2026-03-16,2026-03-16
2026-01-27,SILVERBEES.NS,A_breakout_40d,317.85,295.6005,Closed,,2026-03-23,2026-03-23
2026-01-28,AXISBANK.NS,A_breakout_40d,1319.8,1227.414,Closed,,2026-03-16,2026-03-16
2026-01-28,BEL.NS,A_breakout_40d,453.0,421.29,New,,,2026-03-28
2026-01-28,COALINDIA.NS,A_breakout_40d,444.05,412.9665,New,,,2026-03-23
2026-01-28,GOLDBEES.NS,A_breakout_40d,135.82,126.3126,Closed,,2026-03-23,2026-03-23
2026-01-28,HINDALCO.NS,A_breakout_40d,998.2,928.326,New,,,2026-03-23
2026-01-28,VEDL.NS,A_breakout_40d,737.1,685.503,New,,,2026-03-23
2026-01-29,AXISBANK.NS,A_breakout_40d,1363.7,1268.241,New,,,2026-03-16
2026-01-29,COALINDIA.NS,A_breakout_40d,455.75,423.8475,New,,,2026-03-23
2026-01-29,GOLDBEES.NS,A_breakout_40d,146.53,136.2729,New,,,2026-03-23
2026-01-29,HINDALCO.NS,A_breakout_40d,1024.05,952.3665,New,,,2026-03-23
2026-01-29,JSWSTEEL.NS,A_breakout_40d,1237.5,1150.875,New,,,2026-03-16
2026-01-29,SBIN.NS,A_breakout_40d,1066.2,991.566,Closed,,2026-03-16,2026-03-16
2026-01-29,TATASTEEL.NS,A_breakout_40d,202.32,188.1576,Closed,,2026-03-23,2026-03-23
2026-01-29,VEDL.NS,A_breakout_40d,766.35,712.7055,New,,,2026-03-23
2026-01-30,AXISBANK.NS,A_breakout_40d,1370.4,1274.472,New,,,2026-03-16
2026-01-30,NESTLEIND.NS,A_breakout_40d,1332.4,1239.132,Closed,,2026-04-21,2026-04-21
2026-02-03,ADANIPORTS.NS,A_breakout_40d,1530.8,1423.644,New,,,2026-03-16
2026-02-04,ADANIPORTS.NS,A_breakout_40d,1567.9,1458.147,New,,,2026-03-16
2026-02-04,ADANIPOWER.NS,A_breakout_40d,155.29,144.4197,Closed,,2026-04-12,2026-04-12
2026-02-04,IOC.NS,A_breakout_40d,172.78,160.6854,Closed,,2026-03-23,2026-03-23
2026-02-05,IOC.NS,A_breakout_40d,175.77,163.4661,Closed,,2026-03-23,2026-03-23
2026-02-09,SBIN.NS,A_breakout_40d,1146.0,1065.78,Closed,,2026-03-16,2026-03-16
2026-02-10,INDUSTOWER.NS,A_breakout_40d,459.15,427.0095,New,,,2026-03-23
2026-02-10,TATASTEEL.NS,A_breakout_40d,208.01,193.4493,New,,,2026-03-23
2026-02-11,EICHERMOT.NS,A_breakout_40d,7771.0,7227.03,New,,,2026-03-23
2026-02-11,IOC.NS,A_breakout_40d,181.31,168.6183,New,,,2026-03-23
2026-02-11,SBIN.NS,A_breakout_40d,1182.9,1100.097,New,,,2026-03-16
2026-02-12,EICHERMOT.NS,A_breakout_40d,7943.0,7386.99,New,,,2026-03-23
2026-02-12,SBIN.NS,A_breakout_40d,1192.4,1108.932,New,,,2026-03-16
2026-02-13,BAJFINANCE.NS,A_breakout_40d,1024.75,953.0175,New,,,2026-03-16
2026-02-13,EICHERMOT.NS,A_breakout_40d,8065.0,7500.45,New,,,2026-03-23
2026-02-20,NTPC.NS,A_breakout_40d,372.95,346.8435,Closed,,2026-04-21,2026-04-21
2026-02-24,NTPC.NS,A_breakout_40d,382.75,355.9575,New,,,2026-03-16
2026-02-25,JSWSTEEL.NS,A_breakout_40d,1275.0,1185.75,New,,,2026-03-16
2026-02-26,INDUSINDBK.NS,A_breakout_40d,964.6,897.078,New,,,2026-03-16
2026-03-02,BEL.NS,A_breakout_40d,453.95,422.1735,New,,,2026-03-28
2026-03-02,ONGC.NS,A_breakout_40d,282.2,262.446,New,,,2026-03-23
2026-03-05,BEL.NS,A_breakout_40d,460.0,427.8,New,,,2026-03-28
2026-03-06,BEL.NS,A_breakout_40d,468.45,435.6585,New,,,2026-03-28
2026-03-06,SUNPHARMA.NS,A_breakout_40d,1799.4,1673.442,New,,,2026-03-16
2026-03-09,SUNPHARMA.NS,A_breakout_40d,1807.4,1680.882,New,,,2026-03-16
2026-03-12,COALINDIA.NS,A_breakout_40d,470.1,437.193,New,,,2026-03-23
2026-03-12,NTPC.NS,A_breakout_40d,390.55,363.2115,New,,,2026-03-16
2026-03-17,ADANIPOWER.NS,A_breakout_40d,155.6,144.708,Closed,,2026-04-12,2026-04-12
2026-03-30,ONGC.NS,A_breakout_40d,284.65,264.7245,New,,,2026-04-01
2026-04-01,ADANIPOWER.NS,A_breakout_40d,154.5,143.685,Closed,,2026-04-12,2026-04-12
2026-04-02,ADANIPOWER.NS,A_breakout_40d,159.97,148.7721,Closed,,2026-04-12,2026-04-12
2026-04-06,ADANIPOWER.NS,A_breakout_40d,163.26,151.8318,Closed,,2026-04-13,2026-04-13
2026-04-08,ADANIPOWER.NS,A_breakout_40d,169.31,157.4583,Closed,,2026-04-14,2026-04-14
2026-04-08,TITAN.NS,A_breakout_40d,4492.5,4178.025,New,,,2026-04-12
2026-04-13,ADANIPOWER.NS,A_breakout_40d,181.35,168.6555,Closed,,2026-04-17,2026-04-17
2026-04-15,SIEMENS.NS,A_breakout_40d,3600.0,3348.0,Closed,,2026-04-26,2026-04-26
2026-04-17,ADANIPORTS.NS,A_breakout_40d,1573.4,1463.262,New,,,2026-04-21
2026-04-17,ADANIPOWER.NS,A_breakout_40d,198.5,184.605,Closed,,2026-04-23,2026-04-23
2026-04-17,SIEMENS.NS,A_breakout_40d,3707.8999,3448.3469,New,,,2026-04-21
2026-04-17,TITAN.NS,A_breakout_40d,4525.8999,4209.0869,New,,,2026-04-21
2026-04-20,ADANIPOWER.NS,A_breakout_40d,200.83,186.7719,Closed,,2026-04-23,2026-04-23
2026-04-21,NESTLEIND.NS,A_breakout_40d,1379.9,1283.307,New,,,2026-04-21
2026-04-22,ADANIPOWER.NS,A_breakout_40d,215.65,200.5545,New,,,2026-04-22
2026-04-22,NESTLEIND.NS,A_breakout_40d,1395.8,1298.094,New,,,2026-04-22
2026-04-22,SIEMENS.NS,A_breakout_40d,3844.3,3575.199,New,,,2026-04-22
2026-04-23,DRREDDY.NS,A_breakout_40d,1331.0,1237.83,New,,,2026-04-25
